1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,-2,0,0,0,0,0,1,1,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,0,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,2,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,-3,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,-1,0,1,1,1,1,0,-1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,2,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,2,1,0,1,1,0,0,1,1,1,1,1,2,1,1,0,1,1,1,1,0,0,1,1,1,2,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,3,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,-2,0,0,0,0,1,1,-1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,1,1,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,-1,0,0,0,0,-1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,-1,0,2,0,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,-1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,-1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,5,2,0,13,9,8,12,31,12,5,0,24,1,2,3,-1,9,0,-1,-1,1,0,12,-1,0,0,2,4,0,0,0,4,0,0,-1,24,17,0,0,0,2,0,1,0,0,1,1,0,0,3,0,10,5,0,0,1,4,7,0,1,2,0,0,-1,0,-1,4,2,7,0,1,0,-1,0,0,1,1,1,-1,0,15,0,0,0,21,0,6,4,0,1,7,7,2,0,0,3,14,10,2,0,0,0,27,1,1,1,3,0,-1,4,2,4,0,3,1,0,0,0,11,0,5,0,0,-1,0,0,-1,2,5,-1,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,4,7,-1,1,1,0,12,1,0,0,0,0,1,4,5,0,0,4,0,4,0,0,7,7,0,0,0,0,8,0,0,-1,0,0,13,-1,2,0,0,-1,3,3,0,0,0,1,1,2,5,1,0,0,0,0,0,-1,0,0,4,1,0,0,0,6,3,3,1,0,0,0,0,0,1,4,5,2,0,0,1,0,0,0,1,4,0,6,10,1,0,0,0,0,0,0,0,2,0,0,4,0,1,0,2,3,0,2,1,7,1,0,0,2,0,-1,0,-1,5,-1,1,1,-1,2,0,0,7,2,-1,0,26,34,29,20,0,0,2,0,0,0,1,7,25,0,1,7,0,0,0,12,2,18,0,0,0,0,1,1,3,20,22,0,1,5,16,0,0,0,0,0,1,0,4,7,5,8,4,0,3,0,0,-1,-1,4,6,2,-1,0,15,0,0,7,7,23,10,0,4,4,2,8,18,3,7,-1,2,13,13,0,-1,6,5,-1,1,0,0,0,1,13,3,9,0,0,0,0,0,1,9,1,0,20,0,1,29,0,1,0,2,0,7,0,0,2,0,0,0,0,0,0,13,0,6,13,6,1,0,7,14,19,6,11,0,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,2,0,0,3,0,6,21,39,33,8,0,30,-1,0,0,3,0,12,0,4,5,1,19,0,-1,0,4,4,6,0,5,0,0,10,0,0,0,0,2,0,0,1,5,0,0,0,0,31,9,25,16,0,0,0,-1,0,0,39,7,0,0,1,0,1,1,0,0,3,0,0,-1,3,7,10,0,3,15,0,0,2,0,7,0,2,0,0,0,0,2,3,12,20,20,2,0,-1,0,6,0,-1,-1,0,25,8,5,4,0,0,-1,0,0,0,-1,0,34,25,3,0,0,0,-1,0,0,1,25,29,12,20,0,0,0,1,2,3,0,-1,1,-1,5,1,1,0,-1,0,0,-1,0,0,39,5,0,5,0,0,0,0,1,19,-1,1,1,3,2,2,16,4,11,18,0,9,-1,0,2,9,10,0,0,13,0,3,0,22,30,3,5,10,8,10,17,24,3,0,-1,0,-1,-1,-1,0,0,10,10,26,0,-1,0,23,4,16,2,0,14,33,13,2,0,0,1,0,0,2,1,0,0,1,8,3,10,7,0,3,7,1,7,0,0,0,0,0,-1,1,1,3,1,-1,-1,21,2,0,29,20,13,4,27,21,1,17,0,0,0,0,2,0,0,0,2,0,1,2,0,0,0,0,-1,0,0,9,0,0,5,2,4,6,2,2,12,3,7,8,0,14,27,0,0,3,0,-1,1,0,16,1,0,2,21,4,21,27,6,15,1,1,17,-1,1,0,0,9,32,4,1,34,0,9,5,-1,2,6,2,32,27,9,8,1,0,5,18,0,0,1,0,3,8,0,1,0,1,0,0,0,2,1,12,1,13,8,16,38,30,21,5,0,40,11,0,-1,6,2,1,0,0,0,0,40,34,3,2,6,1,14,15,23,24,27,37,7,15,-1,0,5,20,9,9,-1,-1,23,1,13,29,0,9,9,6,28,9,3,0,2,1,0,0,0,0,0,8,31,5,1,1,0,-1,4,0,0,0,2,0,14,8,-1,0,0,-1,18,13,12,0,1,0,0,4,8,1,9,1,0,-1,1,0,0,-1,1,16,21,0,4,17,5,7,7,15,5,0,0,4,21,2,4,0,-1,3,0,4,20,0,7,-1,-1,0,16,-1,9,12,18,1,1,0,0,1,-1,9,4,8,15,15,24,28,6,0,0,5,5,8,0,23,2,0,-1,0,7,22,24,0,0,3,-1,14,1,0,-1,0,-1,20,5,0,1,7,13,0,0,0,0,1,0,0,8,0,2,-1,3,7,1,1,10,0,0,0,12,4,1,0,0,0,9,1,-1,7,5,1,1,0,9,-1,0,0,0,2,2,15,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,11,8,0,0,9,3,0,24,0,11,12,1,0,0,1,4,0,0,0,0,-1,1,1,9,8,0,12,1,1,-1,0,3,14,5,2,1,0,0,0,0,7,36,-1,0,0,1,1,6,14,-1,2,2,11,1,1,3,0,0,0,0,2,2,5,2,20,0,-1,1,3,0,0,4,2,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,0,2,0,0,-1,0,0,1,0,0,0,0,5,1,24,-1,-1,0,5,-1,0,3,1,0,3,1,0,0,0,-1,0,0,33,7,23,7,1,6,0,-1,4,2,4,-1,2,14,3,-1,2,0,0,17,0,0,5,0,0,2,1,1,0,0,0,0,0,3,2,0,0,0,2,10,10,3,7,1,4,1,2,8,4,0,1,4,1,0,-1,0,-1,1,0,-1,0,20,3,0,12,14,0,5,0,0,0,0,0,1,0,0,0,2,9,2,4,5,0,1,5,3,0,4,3,1,7,27,19,6,19,1,7,0,14,-1,15,9,5,0,5,19,6,-1,-1,18,12,0,1,-1,0,-1,4,4,-1,0,23,3,16,22,28,31,20,35,14,0,0,0,27,6,0,3,0,4,20,8,1,16,0,0,2,0,0,4,2,5,0,1,0,0,0,0,5,-1,0,3,0,2,27,24,5,9,2,6,3,0,18,4,1,13,23,8,12,12,1,4,1,14,0,2,1,4,2,1,1,1,0,2,1,1,0,0,8,0,2,0,0,3,2,16,0,2,22,0,0,4,7,4,1,3,0,0,1,0,3,6,1,40,24,3,-1,-1,2,0,7,-1,4,4,1,1,6,0,21,2,0,-1,1,1,-1,0,1,0,23,15,0,3,0,13,0,1,0,4,2,2,0,0,1,1,1,0,1,0,1,5,16,0,5,4,0,0,16,0,0,0,0,1,0,0,1,2,0,0,4,9,-1,-1,3,19,39,2,7,1,2,0,2,4,0,0,0,0,0,1,10,0,0,0,0,-1,1,0,0,0,0,0,0,4,0,3,5,0,2,0,10,6,7,17,20,0,11,0,1,0,-1,0,0,0,-1,0,3,0,0,33,7,5,-1,1,3,0,15,8,16,0,0,22,0,1,22,0,29,25,0,0,3,22,1,2,2,0,0,1,0,1,0,0,9,7,1,-1,0,1,0,0,0,0,4,8,0,0,0,2,0,0,0,10,1,2,5,22,12,0,0,0,-1,0,0,13,4,3,1,0,0,0,-1,1,0,4,0,6,0,1,0,-1,4,0,6,1,0,0,0,1,3,0,0,0,8,1,3,4,-1,1,0,0,1,-1,2,1,0,-1,0,-1,0,-1,1,-1,0,11,-1,1,7,15,10,2,0,0,0,0,0,7,1,3,10,0,0,1,0,0,2,2,0,1,4,0,1,16,0,0,0,1,0,0,0,0,0,0,0,-1,2,0,4,1,12,3,4,0,0,0,0,3,0,11,5,4,0,1,12,6,24,9,0,9,25,9,2,0,38,0,0,27,0,1,2,0,8,28,2,-1,0,0,7,5,2,1,0,19,1,0,4,-1,0,-1,22,7,2,2,0,4,1,4,0,1,5,2,32,24,35,7,5,15,-1,4,-1,0,7,22,2,6,25,0,14,16,0,0,0,4,0,1,0,1,0,0,13,1,1,3,1,11,1,8,0,-1,0,17,0,1,0,2,2,37,13,3,-1,-1,0,0,0,27,15,0,1,0,33,10,10,10,0,0,13,5,3,11,12,15,1,1,34,0,0,9,3,26,26,37,1,9,3,0,0,3,6,9,0,0,3,0,0,20,29,18,1,0,1,3,0,-1,0,1,5,2,15,25,24,3,19,7,-1,3,1,7,14,0,3,1,7,3,0,1,0,0,28,4,0,0,4,0,0,0,0,0,13,22,1,3,1,1,16,0,1,1,0,1,1,0,0,0,0,1,1,1,2,0,32,0,0,2,1,0,0,0,3,0,11,0,-1,0,26,7,0,15,1,5,0,-1,0,-1,0,10,1,0,-1,-1,-1,41,17,2,0,0,2,-1,22,15,20,1,24,6,4,7,6,5,0,8,34,34,0,0,0,1,3,2,7,4,1,28,2,0,-1,0,0,0,4,0,0,9,21,1,4,0,0,0,0,7,15,3,0,0,-1,0,0,2,1,10,1,0,0,0,8,2,-1,0,0,2,0,0,28,2,6,7,0,0,23,1,23,5,0,0,1,0,0,1,1,0,44,34,34,7,0,2,5,0,13,2,11,1,3,0,11,0,5,6,-1,2,-1,21,33,26
